TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant4;q39;Timer-17;Finished;09:21:14.629
tenant4;q44;Timer-20;Started;09:21:14.629
tenant4;q48;Timer-25;Launched;09:21:14.761
tenant4;q14;Timer-11;Finished;09:21:17.289
tenant4;q25;Timer-21;Started;09:21:17.289
tenant4;q4;Timer-26;Launched;09:21:17.511
tenant4;q56;Timer-19;Finished;09:21:17.525
tenant4;q56;Timer-22;Started;09:21:17.525
tenant4;q44;Timer-20;Finished;09:21:17.853
tenant4;q18;Timer-23;Started;09:21:17.853
tenant4;q14;Timer-27;Launched;09:21:18.012
tenant4;q8;Timer-28;Launched;09:21:18.337
tenant4;q56;Timer-22;Finished;09:21:18.606
tenant4;q24;Timer-24;Started;09:21:18.606
tenant4;q11;Timer-29;Launched;09:21:18.663
tenant4;q49;Timer-30;Launched;09:21:18.912
tenant4;q9;Timer-31;Launched;09:21:19.039
tenant4;q25;Timer-21;Finished;09:21:19.215
tenant4;q48;Timer-25;Started;09:21:19.215
tenant4;q24;Timer-24;Finished;09:21:19.306
tenant4;q4;Timer-26;Started;09:21:19.306
tenant4;q18;Timer-23;Finished;09:21:20.500
tenant4;q14;Timer-27;Started;09:21:20.500
tenant4;q46;Timer-32;Launched;09:21:21.413
tenant4;q49;Timer-33;Launched;09:21:22.889
tenant4;q48;Timer-25;Finished;09:21:22.905
tenant4;q8;Timer-28;Started;09:21:22.905
tenant4;q29;Timer-34;Launched;09:21:23.415
tenant4;q46;Timer-35;Launched;09:21:26.687
tenant4;q4;Timer-26;Finished;09:21:26.962
tenant4;q11;Timer-29;Started;09:21:26.962
tenant4;q31;Timer-36;Launched;09:21:27.365
tenant4;q8;Timer-28;Finished;09:21:27.684
tenant4;q49;Timer-30;Started;09:21:27.684
tenant4;q11;Timer-29;Finished;09:21:31.210
tenant4;q9;Timer-31;Started;09:21:31.210
tenant4;q56;Timer-37;Launched;09:21:32.465
tenant4;q46;Timer-38;Launched;09:21:32.815
tenant4;q49;Timer-30;Finished;09:21:33.678
tenant4;q46;Timer-32;Started;09:21:33.678
tenant4;q9;Timer-31;Finished;09:21:33.695
tenant4;q49;Timer-33;Started;09:21:33.695
tenant4;q46;Timer-32;Finished;09:21:35.366
tenant4;q29;Timer-34;Started;09:21:35.366
tenant4;q13;Timer-39;Launched;09:21:36.290
tenant4;q49;Timer-33;Finished;09:21:37.259
tenant4;q46;Timer-35;Started;09:21:37.259
tenant4;q29;Timer-34;Finished;09:21:40.149
tenant4;q31;Timer-36;Started;09:21:40.149
tenant4;q46;Timer-35;Finished;09:21:40.155
tenant4;q56;Timer-37;Started;09:21:40.156
tenant4;q49;Timer-40;Launched;09:21:40.640
tenant4;q39;Timer-41;Launched;09:21:43.965
tenant4;q18;Timer-42;Launched;09:21:43.989
tenant4;q24;Timer-43;Launched;09:21:44.041
tenant4;q31;Timer-36;Finished;09:21:45.399
tenant4;q46;Timer-38;Started;09:21:45.399
tenant4;q56;Timer-37;Finished;09:21:45.814
tenant4;q13;Timer-39;Started;09:21:45.814
tenant4;q14;Timer-27;Finished;09:21:47.237
tenant4;q49;Timer-40;Started;09:21:47.237
tenant4;q46;Timer-38;Finished;09:21:47.334
tenant4;q39;Timer-41;Started;09:21:47.334
tenant4;q13;Timer-39;Finished;09:21:49.202
tenant4;q18;Timer-42;Started;09:21:49.202
tenant4;q59;Timer-44;Launched;09:21:49.665
tenant4;q49;Timer-40;Finished;09:21:50.064
tenant4;q24;Timer-43;Started;09:21:50.064
tenant4;q24;Timer-43;Finished;09:21:50.502
tenant4;q59;Timer-44;Started;09:21:50.502
tenant4;q39;Timer-41;Finished;09:21:50.769
tenant4;q18;Timer-42;Finished;09:21:51.773
tenant4;q59;Timer-44;Finished;09:21:51.999
tenant4;q17;Timer-45;Launched;09:21:54.691
tenant4;q17;Timer-45;Started;09:21:54.691
tenant4;q49;Timer-46;Launched;09:21:56.116
tenant4;q49;Timer-46;Started;09:21:56.116
tenant4;q58;Timer-47;Launched;09:21:56.791
tenant4;q58;Timer-47;Started;09:21:56.791
tenant4;q17;Timer-45;Finished;09:21:57.362
tenant4;q58;Timer-47;Finished;09:21:58.815
tenant4;q49;Timer-46;Finished;09:21:58.848
