query_stream_id;query_id;start;relative_start;query_duration;query_duration_with_queue;start_delay
2;17;1733229406822;733643;1441;2395;0
2;15;1733229412282;739103;1055;1955;0
2;16;1733229446235;773056;3386;4153;0
2;15;1733229451652;778473;3679;6446;0
2;4;1733229454860;781681;1595;6347;0
2;7;1733229459895;786716;1287;3664;0
2;8;1733229479304;806125;1469;2441;0
2;10;1733229519524;846345;1419;2531;0
2;22;1733229527388;854209;1800;3510;0
2;1;1733229560456;887277;1951;2685;0
2;22;1733229592877;919698;1133;1980;0
2;21;1733229598825;925646;3206;6172;1
2;12;1733229617315;944136;1950;3593;0
2;13;1733229620712;947533;1303;2432;0
2;19;1733229631953;958774;561;1024;0
2;10;1733229672736;999557;1794;2923;1
2;8;1733229681393;1008214;1144;2171;1
2;3;1733229730534;1057355;2204;3802;0
2;22;1733229734135;1060956;983;2012;0
2;16;1733229733788;1060609;1052;4003;0
2;16;1733229764168;1090989;891;1608;0
2;16;1733229775590;1102411;3495;6359;0
2;6;1733229777200;1104021;1664;7067;0
2;22;1733229785955;1112776;1067;1946;0
2;2;1733229796555;1123376;1080;1925;0
2;1;1733229833065;1159886;835;1607;0
2;23;1733229871252;1198073;625;681;1
2;13;1733229901556;1228377;1065;2039;0
2;17;1733229942609;1269430;951;1768;0
2;18;1733229971518;1298339;1026;1897;0
2;9;1733230005922;1332743;1706;3149;0
2;7;1733230014844;1341665;2293;3851;0
2;22;1733230038286;1365107;1181;2140;0
2;20;1733230040273;1367094;1576;2837;0
2;2;1733230044162;1370983;899;1744;0
2;15;1733230052446;1379267;1234;1975;0
2;11;1733230062770;1389591;784;1413;0
2;4;1733230069745;1396566;1358;2702;0
2;10;1733230091901;1418722;1535;2911;0
2;14;1733230123404;1450225;612;2331;0
2;20;1733230145579;1472400;1280;2401;1
2;10;1733230154507;1481328;1098;2234;1
2;20;1733230158380;1485201;1206;2156;0
2;4;1733230195225;1522046;1836;3192;0
2;15;1733230200821;1527642;672;1210;1
2;4;1733230206985;1533806;1463;2762;0
2;2;1733230237694;1564515;729;1487;1
2;3;1733230279925;1606746;1595;3084;0
2;4;1733230309545;1636366;1453;2747;0
2;8;1733230321237;1648058;1045;1939;0
2;1;1733230332018;1658839;1390;2409;0
2;3;1733230377592;1704413;1571;3220;0
2;16;1733230379977;1706798;994;2478;0
2;8;1733230401575;1728396;1096;2030;0
2;11;1733230440345;1767166;779;1380;0
2;6;1733230446568;1773389;285;473;0
2;2;1733230469782;1796603;910;1785;0
2;2;1733230491543;1818364;862;1666;0
2;11;1733230492959;1819780;718;1468;0
2;4;1733230494327;1821148;1396;2769;0
2;9;1733230525785;1852606;1646;3520;0
2;17;1733230547355;1874176;848;1831;0
2;8;1733230594814;1921635;727;1607;43
2;4;1733230635573;1962394;1421;2697;0
2;20;1733230641700;1968521;1351;2677;1
2;8;1733230670048;1996869;1183;2019;0
2;7;1733230684652;2011473;2542;4800;0
2;8;1733230689785;2016606;2933;3569;0
2;2;1733230743695;2070516;3143;6786;0
2;14;1733230765558;2092379;626;1068;1
2;14;1733230771889;2098710;528;933;0
2;7;1733230798352;2125173;1417;2512;1
2;4;1733230862296;2189117;1352;2634;0
2;10;1733230900400;2227221;1251;2319;0
2;3;1733230931527;2258348;2251;4050;0
2;8;1733230956350;2283171;1007;1846;0
2;15;1733231012594;2339415;1294;2500;0
2;22;1733231015408;2342229;1636;2610;0
2;21;1733231026901;2353722;6322;10876;0
2;7;1733231052887;2379708;2456;4565;0
2;6;1733231053932;2380753;359;4654;1
2;16;1733231064775;2391596;1166;1857;0
2;19;1733231084718;2411539;537;1267;0
2;9;1733231101962;2428783;6278;9016;0
2;10;1733231108291;2435112;1756;5772;1
2;23;1733231131479;2458300;576;635;0
2;20;1733231165940;2492761;1435;3256;0
2;23;1733231224443;2551264;1024;1105;1
2;8;1733231223811;2550632;1546;3005;0
2;1;1733231236572;2563393;3238;4270;0
2;8;1733231263444;2590265;1865;2694;0
2;1;1733231282158;2608979;2252;3300;0
2;11;1733231311453;2638274;789;1449;0
2;16;1733231336860;2663681;782;1342;0
2;15;1733231337923;2664744;1511;2531;0
2;13;1733231386625;2713446;1470;3016;1
2;12;1733231430606;2757427;1351;2422;0
2;8;1733231437676;2764497;2305;3352;0
2;16;1733231439358;2766179;1374;4391;0
2;19;1733231445820;2772641;854;1345;0
2;17;1733231482356;2809177;2714;4092;0
2;6;1733231532499;2859320;314;507;0
2;5;1733231537466;2864287;3258;6597;0
2;20;1733231541799;2868620;3344;7222;0
2;15;1733231538655;2865476;1436;12462;0
2;16;1733231544086;2870907;1399;9118;1
2;18;1733231571664;2898485;2809;4292;0
2;23;1733231600318;2927139;985;1037;1
2;11;1733231612550;2939371;1940;2603;1
2;17;1733231629917;2956738;861;1673;5
2;13;1733231661709;2988530;1400;2943;10
2;20;1733231677003;3003824;2210;4081;0
2;11;1733231688881;3015702;1363;2274;1
2;10;1733231701543;3028364;1630;3564;0
2;15;1733231712082;3038903;1770;4381;0
2;5;1733231726864;3053685;3683;6832;0
2;1;1733231759940;3086761;1700;3154;1
2;16;1733231782975;3109796;1173;1695;0
2;10;1733231804899;3131720;2535;3723;0
2;22;1733231830805;3157626;1099;2538;1
2;17;1733231833206;3160027;1381;3070;0
2;5;1733231832684;3159505;3419;9841;0
2;21;1733231846157;3172978;3577;6412;0
2;16;1733231847721;3174542;1005;6519;1
2;23;1733231888033;3214854;3941;3988;0
2;5;1733231926384;3253205;4658;7524;0
2;14;1733231944523;3271344;979;2585;0
2;10;1733231969306;3296127;1737;3350;0
2;20;1733231987481;3314302;2155;3442;0
2;22;1733232010792;3337613;1958;2890;0
2;9;1733232011056;3337877;1488;5868;0
2;14;1733232039079;3365900;1041;1558;0
2;8;1733232040542;3367363;1709;3230;0
2;13;1733232084203;3411024;1258;2364;1
2;18;1733232113115;3439936;2476;4501;0
2;13;1733232132571;3459392;1394;4355;0
2;6;1733232146335;3473156;1471;1660;1
2;13;1733232165963;3492784;2009;3375;0
2;3;1733232210552;3537373;2796;4728;0
2;2;1733232239233;3566054;2524;4857;0
3;16;1733228680662;7494;9069;12621;0
3;11;1733228696757;23589;1010;1635;0
3;2;1733228734499;61331;1010;2117;0
3;6;1733228776374;103206;364;582;0
3;9;1733228780361;107193;1720;3124;0
3;15;1733228785691;112523;942;1659;1
3;2;1733228841189;168021;2862;4036;0
3;17;1733228855815;182647;852;1690;0
3;11;1733228863117;189949;905;1541;0
3;23;1733228898668;225500;794;855;0
3;21;1733228943089;269921;2938;5831;0
3;3;1733228970168;297000;1784;3572;0
3;17;1733229005095;331927;687;1378;1
3;21;1733229036636;363468;2948;5470;0
3;13;1733229080155;406987;1384;2571;0
3;12;1733229106360;433192;3863;7424;0
3;5;1733229141936;468768;2980;6540;0
3;21;1733229191988;518820;5430;8612;0
3;6;1733229225228;552060;328;663;0
3;19;1733229282310;609142;362;664;0
3;13;1733229288817;615649;1370;2518;0
3;20;1733229354748;681580;1240;2253;0
3;7;1733229384504;711336;1209;2548;0
3;11;1733229406808;733640;1016;1676;0
3;9;1733229424425;751257;1532;2663;1
3;12;1733229441814;768646;1535;5202;0
3;16;1733229472869;799701;3607;5856;0
3;13;1733229501551;828383;1815;2956;0
3;23;1733229550155;876987;1874;1928;0
3;20;1733229599847;926679;1490;2527;0
3;9;1733229615924;942756;2933;4995;0
3;10;1733229655052;981884;2258;4448;1
3;21;1733229710449;1037281;3066;6074;0
3;22;1733229718223;1045055;1045;2436;1
3;12;1733229721937;1048769;1257;2288;0
3;5;1733229761076;1087908;2911;5675;0
3;17;1733229784373;1111205;1343;2309;0
3;6;1733229791950;1118782;288;472;0
3;13;1733229822925;1149757;2877;4954;0
3;12;1733229829612;1156444;1144;2314;0
3;2;1733229892418;1219250;1481;2427;0
3;14;1733229931053;1257885;520;927;1
3;2;1733229934345;1261177;834;1641;0
3;12;1733229978505;1305337;1277;2312;0
3;21;1733230010574;1337406;3869;7708;9
3;4;1733230070665;1397497;1463;2720;0
3;3;1733230092028;1418860;2127;4396;0
3;9;1733230118059;1444891;1694;3013;1
3;4;1733230152269;1479101;1419;2686;0
3;20;1733230208260;1535092;1425;2468;1
3;1;1733230222370;1549202;777;1274;1
3;10;1733230277114;1603946;1160;2299;0
3;1;1733230301326;1628158;788;1315;0
3;13;1733230330695;1657527;1247;2389;1
3;3;1733230366308;1693140;1667;3391;0
3;9;1733230401908;1728740;1678;2973;0
3;6;1733230469928;1796760;139;326;0
3;11;1733230476953;1803785;786;1365;0
3;14;1733230507161;1833993;537;929;0
3;4;1733230515419;1842251;1890;4327;0
3;9;1733230552152;1878984;2801;4007;0
3;6;1733230610425;1937257;278;481;0
3;13;1733230619525;1946357;1312;2403;0
3;6;1733230646997;1973829;278;569;0
3;15;1733230670560;1997392;921;1663;0
3;1;1733230710807;2037639;906;1633;0
3;4;1733230737984;2064816;1402;2742;0
3;14;1733230777985;2104817;560;958;0
3;5;1733230822224;2149056;2896;5687;0
3;5;1733230845322;2172154;2722;5411;0
3;5;1733230885873;2212705;3005;6661;0
3;12;1733230912751;2239583;1313;2575;0
3;8;1733230968501;2295333;781;2284;0
3;2;1733230992684;2319516;1120;2612;0
3;14;1733231046648;2373480;1264;1679;0
3;16;1733231056125;2382957;2478;4489;1
3;3;1733231114988;2441820;2560;4363;0
3;2;1733231141859;2468691;2535;4061;0
3;5;1733231159718;2486550;2917;5842;0
3;23;1733231204059;2530891;564;611;0
3;18;1733231233624;2560456;2384;6131;1
3;18;1733231293123;2619955;3043;5065;0
3;2;1733231336930;2663762;976;1789;0
3;10;1733231365541;2692373;1485;2990;0
3;22;1733231374523;2701355;5177;6442;0
3;5;1733231393709;2720541;3039;5869;0
3;9;1733231439400;2766232;2382;3984;0
3;23;1733231457207;2784039;1045;1096;0
3;9;1733231512516;2839348;2625;4986;1
3;2;1733231552746;2879578;1062;2632;0
3;11;1733231557896;2884728;1139;1861;0
3;21;1733231585537;2912369;3705;6247;0
3;5;1733231593007;2919839;3000;6194;1
3;9;1733231654537;2981369;2039;3986;0
3;12;1733231686380;3013212;1535;3560;0
3;19;1733231707254;3034086;1119;2010;0
3;20;1733231754086;3080918;2324;3950;0
3;3;1733231771428;3098260;1691;3343;0
3;10;1733231810373;3137205;2183;3330;0
3;1;1733231855831;3182663;1191;1848;0
3;9;1733231899816;3226648;6924;8946;0
3;3;1733231916641;3243473;2182;4379;0
3;12;1733231951596;3278428;1825;4170;0
3;10;1733232001285;3328117;1998;4170;0
3;11;1733232043653;3370485;663;2045;0
3;13;1733232084880;3411712;1151;2652;0
3;12;1733232114636;3441468;1339;3097;0
3;1;1733232131941;3458773;968;1842;0
3;3;1733232185578;3512410;1652;3203;0
3;8;1733232211551;3538383;2600;3737;0
3;4;1733232250912;3577744;2070;3948;0
4;11;1733229221972;548801;947;1579;1
4;19;1733229232669;559498;504;887;0
4;12;1733229233619;560448;1276;2260;0
4;19;1733229239802;566631;459;819;0
4;16;1733229243146;569975;976;1519;0
4;13;1733229251060;577889;1230;2294;0
4;14;1733229278283;605112;641;1050;0
4;21;1733229289819;616648;2996;5518;0
4;14;1733229300237;627066;391;806;0
4;12;1733229315116;641945;1782;3299;1
4;9;1733229326666;653495;1637;2839;0
4;20;1733229332654;659483;1402;2428;0
4;3;1733229365255;692084;1627;3229;0
4;6;1733229379951;706780;283;477;0
4;9;1733229385653;712482;1357;3244;0
4;21;1733229395775;722604;3867;6714;0
4;18;1733229415206;742035;929;1699;0
4;23;1733229445071;771900;2186;2249;0
4;14;1733229468857;795686;1465;1963;1
4;15;1733229470523;797352;1172;2554;0
4;17;1733229473815;800644;3020;4948;1
4;4;1733229481325;808154;1667;3083;0
4;11;1733229497497;824326;1192;1797;0
4;20;1733229508446;835275;1714;3500;0
4;19;1733229508797;835626;536;4425;0
4;19;1733229520543;847372;305;695;0
4;16;1733229527057;853886;3038;3709;0
4;2;1733229535606;862435;973;2005;0
4;1;1733229537848;864677;735;1285;0
4;15;1733229561002;887831;1811;2630;0
4;19;1733229575768;902597;283;618;0
4;20;1733229578789;905618;2835;3971;0
4;18;1733229602570;929399;1124;2578;0
4;16;1733229615529;942358;2724;4025;0
4;19;1733229633315;960144;447;781;0
4;22;1733229640524;967353;948;1778;1
4;12;1733229641980;968809;1196;2485;0
4;2;1733229649722;976551;866;1713;0
4;8;1733229656674;983503;2581;3524;1
4;14;1733229660494;987323;735;2058;0
4;4;1733229686189;1013018;3790;5148;0
4;17;1733229706196;1033025;1867;3307;0
4;21;1733229751012;1077841;3791;6572;0
4;7;1733229753582;1080411;1059;6044;0
4;1;1733229807588;1134417;787;1372;0
4;21;1733229826988;1153817;3687;6755;0
4;9;1733229861720;1188549;1755;2984;0
4;22;1733229904096;1230925;1161;2121;1
4;20;1733229912620;1239449;1583;3492;0
4;23;1733229940150;1266979;649;718;0
4;9;1733229973791;1300620;1589;2759;1
4;2;1733230013840;1340669;1265;2815;0
4;18;1733230055155;1381984;693;1592;0
5;9;1733228673879;1160;15620;20091;0
5;5;1733228713675;40956;4658;8349;0
5;7;1733228764529;91810;1427;2611;0
5;8;1733228816431;143712;886;1588;1
5;8;1733228848688;175969;787;1446;1
5;18;1733228856596;183877;1282;2347;0
5;2;1733228902962;230243;871;1728;0
5;16;1733228946506;273787;1104;1882;0
5;17;1733228983966;311247;995;1872;1
5;13;1733229018740;346021;1282;2299;1
5;10;1733229046386;373667;1960;3182;1
5;17;1733229081447;408728;1033;1866;0
5;1;1733229127738;455019;803;1333;1
5;10;1733229157868;485149;1267;2354;0
5;14;1733229200765;528046;542;1113;0
5;12;1733229213169;540450;1262;2269;0
5;15;1733229272617;599898;957;1567;0
5;11;1733229294576;621857;816;1367;0
5;22;1733229345543;672824;2215;3960;0
5;14;1733229366290;693571;556;1051;1
5;19;1733229409009;736290;528;1066;0
5;13;1733229454683;781964;3654;5121;0
5;6;1733229481252;808533;431;767;0
5;4;1733229501696;828977;1839;3264;0
5;19;1733229545903;873184;3502;3800;0
5;12;1733229591481;918762;1240;2393;0
5;15;1733229620075;947356;1369;2109;1
5;2;1733229679292;1006573;1144;2407;0
5;2;1733229710544;1037825;1146;3210;0
5;13;1733229733198;1060479;1282;2363;0
5;11;1733229770244;1097525;710;1289;1
5;23;1733229805331;1132612;797;851;1
5;7;1733229857176;1184457;1283;2444;0
5;17;1733229867508;1194789;984;1784;0
5;15;1733229913187;1240468;1097;1806;0
5;6;1733229941669;1268950;319;510;0
5;14;1733230000756;1328037;514;907;0
5;12;1733230005859;1333140;1553;3142;0
5;13;1733230066400;1393681;1302;2469;1
5;18;1733230080438;1407719;1018;1894;0
5;9;1733230125197;1452478;1628;2828;0
5;16;1733230180897;1508178;935;1505;0
5;12;1733230195548;1522829;1418;2434;0
5;8;1733230231569;1558850;992;1698;0
5;18;1733230286327;1613608;725;1517;0
5;7;1733230301226;1628507;1375;2399;0
5;18;1733230364057;1691338;1019;1920;1
5;2;1733230379620;1706901;895;1737;0
5;20;1733230411710;1738991;2506;3682;0
5;3;1733230458749;1786030;2119;3772;0
5;8;1733230500479;1827760;1703;2608;0
5;15;1733230520796;1848077;1296;2102;0
5;7;1733230557621;1884902;1333;2361;0
5;21;1733230607971;1935252;2905;5313;0
5;9;1733230641621;1968902;1662;3459;0
5;4;1733230665640;1992921;1376;2766;1
5;9;1733230714557;2041838;2536;4683;0
5;20;1733230751337;2078618;3519;7242;0
5;22;1733230778952;2106233;940;1791;0
5;22;1733230831515;2158796;968;1816;0
5;1;1733230849183;2176464;836;1349;1
5;4;1733230874964;2202245;1302;2664;0
5;21;1733230919540;2246821;3103;5768;0
5;4;1733230941206;2268487;1471;2788;0
5;3;1733230989113;2316394;2476;4310;0
5;5;1733231031417;2358698;6354;11920;0
5;11;1733231064812;2392093;877;1473;5
5;21;1733231091266;2418547;4633;9063;0
5;20;1733231143454;2470735;2204;3552;1
5;5;1733231162649;2489930;2990;6368;0
5;20;1733231207306;2534587;1868;3644;0
5;17;1733231248387;2575668;1335;3809;0
5;14;1733231295492;2622773;696;2010;1
5;21;1733231303859;2631140;2846;5474;0
5;12;1733231337919;2665200;1846;2967;0
5;21;1733231374455;2701736;5284;8783;0
5;12;1733231414465;2741746;1596;2646;0
5;5;1733231450781;2778062;6945;9979;0
5;10;1733231489951;2817232;2380;4115;0
5;4;1733231542998;2870279;2355;5219;0
5;23;1733231567376;2894657;557;606;0
5;17;1733231599892;2927173;1485;2294;0
5;7;1733231641796;2969077;1903;3015;1
5;22;1733231675401;3002682;1322;3442;0
5;11;1733231708219;3035500;1465;2059;0
5;10;1733231733924;3061205;1416;3073;0
5;8;1733231781121;3108402;1125;2018;1
5;3;1733231821369;3148650;3331;6020;0
5;16;1733231861226;3188507;1871;2447;0
5;8;1733231898989;3226270;7353;8579;0
5;11;1733231933713;3260994;903;2132;0
5;8;1733231965035;3292316;1253;2006;0
5;1;1733232012323;3339604;881;1421;0
5;17;1733232036748;3364029;1221;2112;0
5;7;1733232079223;3406504;1467;2960;0
5;6;1733232102495;3429776;477;957;0
5;13;1733232140385;3467666;2410;3638;0
5;23;1733232195550;3522831;2261;2308;0
5;17;1733232207468;3534749;1040;2010;0
5;19;1733232261381;3588662;1483;1927;0
6;20;1733230005119;1332002;2217;3773;0
6;5;1733230005749;1332632;3126;10315;0
6;11;1733230010966;1337849;1180;7233;0
6;1;1733230010740;1337623;869;9767;0
6;17;1733230009159;1336042;1773;15187;0
6;10;1733230026426;1353309;1210;2289;0
6;15;1733230028273;1355156;759;1887;1
6;8;1733230032824;1359707;1044;1946;0
6;3;1733230036561;1363444;1677;3413;0
6;14;1733230048842;1375725;547;948;0
6;7;1733230049664;1376547;1279;3136;0
6;18;1733230048938;1375821;867;5533;0
6;21;1733230054446;1381329;2960;5464;0
6;14;1733230058188;1385071;493;2614;0
6;4;1733230060012;1386895;1392;3472;0
6;14;1733230064543;1391426;526;931;0
6;12;1733230065895;1392778;1269;2302;0
6;8;1733230066181;1393064;859;3541;0
6;22;1733230073109;1399992;1023;1930;0
6;19;1733230075385;1402268;556;1095;0
6;22;1733230085481;1412364;1990;2855;1
6;13;1733230088117;1415000;1679;3287;0
6;19;1733230091384;1418267;576;1199;0
6;20;1733230093680;1420563;2213;5509;0
6;13;1733230094409;1421292;2971;9043;0
6;4;1733230094399;1421282;2524;13407;0
6;18;1733230104056;1430939;1083;5725;0
6;16;1733230116366;1443249;1550;2268;0
6;23;1733230121381;1448264;720;772;1
6;20;1733230124193;1451076;2583;3774;0
6;14;1733230124479;1451362;519;4403;0
6;21;1733230124395;1451278;3204;10235;1
6;6;1733230124280;1451163;306;10972;0
6;17;1733230133428;1460311;1314;4197;0
6;14;1733230130342;1457225;525;8216;0
6;2;1733230140171;1467054;889;1787;0
6;6;1733230141408;1468291;274;1034;0
6;6;1733230141123;1468006;263;1775;4
6;17;1733230140378;1467261;666;3891;0
6;14;1733230156919;1483802;560;973;0
6;13;1733230165009;1491892;1209;2210;0
6;23;1733230168062;1494945;568;624;0
6;22;1733230165763;1492646;1026;3487;0
6;15;1733230169050;1495933;1318;2096;0
6;2;1733230180639;1507522;891;1741;1
6;16;1733230184965;1511848;797;1365;0
6;15;1733230188348;1515231;754;2918;0
6;9;1733230191766;1518649;1958;4390;1
6;1;1733230199750;1526633;763;1296;0
6;10;1733230206322;1533205;1062;2160;0
6;2;1733231302546;2629429;885;1703;0
6;2;1733231317531;2644414;1426;3354;1
6;20;1733231319125;2646008;2061;5132;0
6;14;1733231321954;2648837;809;3521;0
6;6;1733231321369;2648252;586;4876;0
6;11;1733231328449;2655332;2777;4230;0
6;16;1733231332640;2659523;1916;2643;0
6;13;1733231331177;2658060;1691;7039;0
6;12;1733231337092;2663975;1865;4115;0
6;9;1733231354421;2681304;2162;4489;1
7;11;1733229145100;471929;1153;3065;0
7;7;1733229156277;483106;2003;3205;1
7;2;1733229158849;485678;820;2241;0
7;7;1733229184085;510914;1307;2269;0
7;14;1733229206229;533058;549;944;0
7;23;1733229229679;556508;1048;1094;0
7;2;1733229275601;602430;847;1739;0
7;18;1733229284046;610875;931;1647;0
7;9;1733229287073;613902;1792;3150;0
7;12;1733229324051;650880;1124;2257;0
7;12;1733229356492;683321;1451;2452;0
7;3;1733229369670;696499;2092;3584;0
7;22;1733229800671;1127500;930;1751;1
7;12;1733229822856;1149685;2397;4311;0
7;3;1733229832616;1159445;1959;3516;0
7;15;1733229834369;1161198;875;3222;0
7;21;1733229884730;1211559;3221;5948;0
7;9;1733230253507;1580336;1509;2757;0
7;3;1733230260593;1587422;1658;3251;0
7;22;1733230298541;1625370;1211;2082;0
7;23;1733230304497;1631326;644;693;1
7;17;1733230361274;1688103;984;1765;0
7;19;1733230381286;1708115;522;1000;0
7;9;1733231684898;3011727;2812;4707;1
7;6;1733231698935;3025764;1311;1741;0
7;1;1733231704441;3031270;2602;3238;0
7;5;1733231739096;3065925;2815;5582;1
7;15;1733231753560;3080389;2604;3283;1
7;10;1733231777744;3104573;2330;3660;0
7;14;1733231779440;3106269;638;2990;0
7;3;1733231830869;3157698;1754;3969;0
7;10;1733231860419;3187248;1883;3156;1
7;2;1733231890730;3217559;4923;6474;0
7;12;1733231920622;3247451;1360;2400;0
7;1;1733231963346;3290175;978;1957;0
8;11;1733228691715;18540;2680;3490;0
8;3;1733228725710;52535;1979;3625;0
8;15;1733228756752;83577;1071;1896;0
8;8;1733228800481;127306;1171;2376;0
8;16;1733228850962;177787;842;1454;0
8;17;1733228856102;182927;870;1592;0
8;13;1733228923234;250059;1209;2375;0
8;7;1733228937439;264264;1725;3402;0
8;13;1733228971865;298690;1313;2484;0
8;17;1733229024759;351584;1135;1847;0
8;10;1733229068272;395097;1074;2127;1
8;2;1733229069943;396768;903;2419;0
8;15;1733229115404;442229;1531;2240;0
8;4;1733229142704;469529;2498;5132;1
8;9;1733229208446;535271;1578;2879;0
8;7;1733229214755;541580;1061;2015;0
8;7;1733229269185;596010;1875;2931;0
8;23;1733229292279;619104;683;752;0
8;11;1733229332349;659174;832;1467;0
8;2;1733229376011;702836;781;1567;0
8;22;1733229399987;726812;2058;3092;0
8;18;1733229457339;784164;1881;3115;1
8;11;1733229475157;801982;1820;3537;0
8;9;1733229507793;834618;1846;3919;1
8;2;1733229560922;887747;2338;3310;0
8;2;1733229606954;933779;823;1673;0
8;20;1733229630010;956835;1420;2459;0
8;5;1733229645903;972728;3399;6284;0
8;14;1733229689196;1016021;1550;2104;0
8;15;1733229731993;1058818;1397;2025;0
8;4;1733229756531;1083356;1494;2852;0
8;16;1733229794985;1121810;852;2174;0
8;11;1733229831123;1157948;1005;1686;0
8;3;1733229866541;1193366;1555;3109;0
8;21;1733229905691;1232516;2512;5274;1
8;8;1733229961452;1288277;1035;1849;0
8;19;1733229987583;1314408;597;1084;0
8;9;1733230012317;1339142;2038;4381;0
8;20;1733230076938;1403763;2451;3611;0
8;5;1733230092320;1419145;3627;6877;0
8;23;1733230127465;1454290;681;735;0
8;16;1733230151842;1478667;952;1593;0
8;22;1733230209793;1536618;1064;1945;0
8;15;1733230227163;1553988;910;1653;0
8;18;1733230276213;1603038;1095;1922;0
8;9;1733230308045;1634870;1274;2424;0
8;23;1733230336177;1663002;876;924;0
8;16;1733230382513;1709338;902;1424;0
8;18;1733230414951;1741776;657;1431;0
8;16;1733230449641;1776466;922;1563;1
8;2;1733230486018;1812843;767;1574;0
8;19;1733230523139;1849964;528;1046;0
8;19;1733230569094;1895919;508;920;1
8;20;1733230597284;1924109;1437;2685;0
8;15;1733230643582;1970407;1492;2151;1
8;21;1733230667243;1994068;2769;5550;0
8;16;1733230700335;2027160;1013;2259;0
8;1;1733230746073;2072898;892;3988;1
8;6;1733230766397;2093222;344;542;0
8;5;1733230821760;2148585;3041;5876;0
8;15;1733230854812;2181637;866;1484;1
8;15;1733230869274;2196099;757;1300;0
8;13;1733230927116;2253941;1234;2251;1
8;19;1733230967474;2294299;1200;2381;0
8;16;1733231002163;2328988;945;1642;0
8;18;1733231035773;2362598;2584;6666;0
8;4;1733231075642;2402467;3568;5755;0
8;15;1733231106549;2433374;4396;5580;0
8;9;1733231134185;2461010;2768;4802;0
8;6;1733231168357;2495182;709;898;0
8;2;1733231199280;2526105;1549;2442;0
8;12;1733231243687;2570512;3073;4162;0
8;5;1733231271365;2598190;2740;6305;0
8;16;1733231313143;2639968;1685;2400;1
8;22;1733231356155;2682980;1767;3161;0
8;3;1733231377268;2704093;2775;5724;0
8;2;1733231440149;2766974;1413;2308;0
8;19;1733231447897;2774722;615;972;1
8;2;1733231490207;2817032;2297;3184;0
